Geneid	tissue	expression	cutoff
LdNA_741	aedeagus	19.00962545	4.439109895
LdNA_743	aedeagus	25.27115086	16.67419084
LdNA_810	aedeagus	759.37552	187.1088369
LdNA_942	aedeagus	11.99722401	1.628110181
LdNA_1210	aedeagus	10.6694006	2.847579656
LdNA_2257	aedeagus	179.6713684	44.63216402
LdNA_2570	aedeagus	15.95614024	0.423900531
LdNA_2693	aedeagus	35.14225542	8.822618179
LdNA_2694	aedeagus	156.8851838	39.0674392
LdNA_2860	aedeagus	22.29367926	5.97710783
LdNA_3485	aedeagus	25.99342767	4.194383599
LdNA_3495	aedeagus	12.60359015	3.222986879
LdNA_4321	aedeagus	139.3521297	34.50973691
LdNA_4413	aedeagus	98.80249761	24.48365732
LdNA_4443	aedeagus	11.15852395	2.742374542
LdNA_4698	aedeagus	72.85693854	9.296566994
LdNA_5096	aedeagus	44.63717318	11.08756104
LdNA_5155	aedeagus	11.91913681	3.242082071
LdNA_5252	aedeagus	3.124386706	2.831943802
LdNA_5630	aedeagus	11.88332245	6.223181378
LdNA_5660	aedeagus	6.079831273	2.39224769
LdNA_5667	aedeagus	12.72917524	2.89761785
LdNA_6166	aedeagus	3.352557452	3.138702078
LdNA_6325	aedeagus	3122.245899	770.2001866
LdNA_6329	aedeagus	13.16511765	4.531552054
LdNA_6572	aedeagus	87.97307515	21.98870256
LdNA_6618	aedeagus	21.83757058	5.612290723
LdNA_6747	aedeagus	7.262622216	2.321640162
LdNA_6809	aedeagus	39.29211024	9.341493591
LdNA_7052	aedeagus	47.31502858	12.18629098
LdNA_7182	aedeagus	17.78742917	4.784046957
LdNA_7317	aedeagus	63.41840249	15.7260805
LdNA_7348	aedeagus	16.00287424	4.179906438
LdNA_7476	aedeagus	141.365884	35.48889535
LdNA_7706	aedeagus	5085.861039	1253.293025
LdNA_7707	aedeagus	355.2777584	90.1189776
LdNA_7710	aedeagus	52.87023436	13.33062671
LdNA_7882	aedeagus	97.8949588	24.91124949
LdNA_7884	aedeagus	34.60893762	8.526333878
LdNA_7909	aedeagus	144.3947058	34.31576841
LdNA_7928	aedeagus	27.44098297	7.017272485
LdNA_7931	aedeagus	2.901216227	2.808584556
LdNA_7959	aedeagus	28.17134957	7.227363354
LdNA_8063	aedeagus	40.34385259	10.91652762
LdNA_8227	aedeagus	67.24408807	42.04574314
LdNA_8229	aedeagus	29.35309812	8.452924876
LdNA_8643	aedeagus	169.328115	42.11246972
LdNA_8897	aedeagus	56.38322616	14.00216713
LdNA_8905	aedeagus	13.667952	3.383106281
LdNA_8906	aedeagus	16.53795867	4.232913114
LdNA_8907	aedeagus	2957.958858	729.0172105
LdNA_8908	aedeagus	70.81102912	17.46311595
LdNA_8915	aedeagus	86.0646219	26.2787674
LdNA_8937	aedeagus	148.6450835	37.63957511
LdNA_8942	aedeagus	11.02814704	2.833944718
LdNA_8943	aedeagus	30.72848692	7.584099697
LdNA_9229	aedeagus	119.9873827	29.94304259
LdNA_9230	aedeagus	1223.386371	301.5258434
LdNA_9231	aedeagus	2209.449298	544.4100954
LdNA_9232	aedeagus	9128.075279	2250.07376
LdNA_9233	aedeagus	16451.96568	4054.523001
LdNA_9235	aedeagus	95.04812726	18.21055919
LdNA_9238	aedeagus	413.7611143	102.1187015
LdNA_9242	aedeagus	21658.59675	5336.460371
LdNA_9244	aedeagus	901.7937137	222.4635741
LdNA_9296	aedeagus	28.83486865	7.575631811
LdNA_9989	aedeagus	4.003682617	3.87690797
LdNA_10061	aedeagus	7103.537498	1752.126685
LdNA_10105	aedeagus	3.079359528	2.613430541
LdNA_10344	aedeagus	12.88137826	3.187553273
LdNA_10349	aedeagus	54.80642307	14.66849361
LdNA_10488	aedeagus	40.28529458	10.43999198
LdNA_10552	aedeagus	67.67063639	16.88953045
LdNA_10553	aedeagus	57.1975192	14.12008077
LdNA_10608	aedeagus	11.28787383	2.630274279
LdNA_10668	aedeagus	18.85459106	5.007199234
LdNA_10681	aedeagus	50.63711413	12.74903202
LdNA_10684	aedeagus	12.63616203	3.277901566
LdNA_10685	aedeagus	53.74878412	11.47437135
LdNA_10695	aedeagus	16.80431317	4.56296315
LdNA_10707	aedeagus	42.7469349	11.39216381
LdNA_10780	aedeagus	23.02421736	4.100974884
LdNA_10862	aedeagus	67.33790051	16.93069493
LdNA_10863	aedeagus	44.87762558	11.22575753
LdNA_10867	aedeagus	15.73125991	3.935330002
LdNA_10886	aedeagus	26.18038986	7.071770956
LdNA_10891	aedeagus	429.0133539	264.9718866
LdNA_10900	aedeagus	3299.187877	832.8649238
LdNA_10941	aedeagus	19.37142462	4.611309247
LdNA_10945	aedeagus	14557.85693	3673.022314
LdNA_10946	aedeagus	708.8491629	174.7491725
LdNA_10947	aedeagus	2098.104755	524.9483678
LdNA_10948	aedeagus	566.8365615	145.339927
LdNA_11012	aedeagus	32.97983647	9.257541335
LdNA_11104	aedeagus	582.7502562	147.1455693
LdNA_11171	aedeagus	165.5308908	58.35079845
LdNA_11175	aedeagus	25.36010139	6.182551038
LdNA_11188	aedeagus	56.80238021	8.193304446
LdNA_11191	aedeagus	67.16660517	17.06596343
LdNA_11194	aedeagus	14.51077128	3.724981962
LdNA_11258	aedeagus	33.65854015	8.512204739
LdNA_11536	aedeagus	7.190610214	2.773887906
LdNA_11714	aedeagus	4.792342551	4.546523335
LdNA_11852	aedeagus	18.52761604	1.390713762
LdNA_11855	aedeagus	48.75810502	22.84901271
LdNA_12111	aedeagus	280.8741924	71.04100492
LdNA_12116	aedeagus	498.3706031	28.40996144
LdNA_13076	aedeagus	9.00508025	6.967126054
LdNA_13711	aedeagus	65.44277777	16.84357884
LdNA_13716	aedeagus	82.8715855	20.9136164
LdNA_13748	aedeagus	11.93006035	7.721023921
LdNA_13749	aedeagus	3.791093395	2.589416445
LdNA_13932	aedeagus	16.73051903	4.548347933
LdNA_13954	aedeagus	23.65937099	2.292571424
LdNA_13956	aedeagus	24.68459559	6.296111027
LdNA_13983	aedeagus	90.67685883	20.79515132
LdNA_14054	aedeagus	58.52884504	15.19588759
LdNA_14284	aedeagus	25.95596654	6.470733517
LdNA_14295	aedeagus	80.61085945	20.05708526
LdNA_14470	aedeagus	86.64394846	21.41568351
LdNA_14643	aedeagus	155.5539924	39.29749574
LdNA_14798	aedeagus	6.522910694	3.951960611
LdNA_14820	aedeagus	3991.810928	983.641139
LdNA_14823	aedeagus	19.01251489	4.712978277
LdNA_14824	aedeagus	54.8427894	11.68279719
LdNA_15481	aedeagus	54.02805994	13.90482872
LdNA_15484	aedeagus	12.20206817	9.580439336
LdNA_15538	aedeagus	11.03061321	1.788423359
LdNA_15566	aedeagus	93.02170011	23.79092114
LdNA_16176	aedeagus	7.297812867	1.59948908
LdNA_16181	aedeagus	16.68651573	4.650336138
LdNA_16236	aedeagus	15.40158898	3.695816694
LdNA_16282	aedeagus	15.74549662	3.585049688
LdNA_17042	aedeagus	13.30754311	3.514483609
LdNA_17171	aedeagus	28.78956765	7.302049661
LdNA_17231	aedeagus	164.7379985	41.6244143
LdNA_17357	aedeagus	58.06265022	14.6976088
LdNA_17503	aedeagus	50.68343048	13.04087808
LdNA_17531	aedeagus	186.3378155	46.49233391
LdNA_17547	aedeagus	11.79164143	2.909069386
LdNA_17769	aedeagus	453.5978456	111.8742572
LdNA_17912	aedeagus	22.33404326	5.654685257
LdNA_18023	aedeagus	13.22266777	3.291784189
LdNA_18208	aedeagus	6.38076494	3.422653756
LdNA_18343	aedeagus	30.89799802	7.868440791
LdNA_18414	aedeagus	24.54875269	3.817905668
LdNA_18483	aedeagus	25.05558889	6.361095013
LdNA_18641	aedeagus	42.24619199	2.111875505
LdNA_19233	aedeagus	19.02975377	4.510757022
LdNA_19410	aedeagus	54.36609345	13.422753
LdNA_19517	aedeagus	53.9012538	14.1901564
LdNA_19542	aedeagus	64.52226439	17.10555125
LdNA_19591	aedeagus	16.75959536	4.143021383
LdNA_19592	aedeagus	36.10122105	8.93948434
LdNA_19892	aedeagus	24.35899462	6.209938276
LdNA_20167	aedeagus	205.4094197	51.59849995
LdNA_20723	aedeagus	14.93594111	3.75051443
LdNA_20775	aedeagus	13.53539375	3.605764199
LdNA_21130	aedeagus	242.1932582	59.80584112
LdNA_21255	aedeagus	11.90741817	10.31867614
LdNA_21291	aedeagus	16.84651394	4.445415476
LdNA_21295	aedeagus	22.98155959	5.586688583
LdNA_21417	aedeagus	33.24003806	8.769378407
LdNA_21802	aedeagus	12.8306647	3.295688973
LdNA_21864	aedeagus	89.07547482	60.45221671
LdNA_21933	aedeagus	5441.031461	1341.471
LdNA_21967	aedeagus	89.78887378	22.46988717
LdNA_21995	aedeagus	102.1345946	25.18497621
LdNA_21997	aedeagus	37374.07333	9210.181591
LdNA_21999	aedeagus	317.3041452	78.18987616
LdNA_22081	aedeagus	19.75871977	5.081390544
LdNA_22088	aedeagus	19.93336684	5.176673719
LdNA_22536	aedeagus	17.38260252	1.09742152
LdNA_22782	aedeagus	25.68011961	6.362070977
LdNA_23060	aedeagus	8643.911552	2130.925455
LdNA_23061	aedeagus	11.5054526	3.108524643
LdNA_23137	aedeagus	15.82481578	4.22097564
LdNA_23266	aedeagus	18.04899661	4.932291967
LdNA_23270	aedeagus	10.98874875	2.866108879
LdNA_23465	aedeagus	13.69561992	3.548226441
LdNA_23628	aedeagus	12.31795401	6.315206017
LdNA_23709	aedeagus	23.95862472	12.95233673
LdNA_23781	aedeagus	32.72529898	8.423467349
LdNA_24062	aedeagus	10.25590175	6.514087251
LdNA_24496	aedeagus	53.54458865	13.647978
LdNA_24581	aedeagus	6.136685719	1.967549722
LdNA_24737	aedeagus	38.91762448	10.16714393
LdNA_24738	aedeagus	16.78622846	4.349336356
LdNA_24897	aedeagus	45046.12077	11102.58995
LdNA_24898	aedeagus	396.6582757	97.79963596
LdNA_24899	aedeagus	25.07609789	6.177802547
LdNA_24901	aedeagus	13.2555569	3.360894447
LdNA_25078	aedeagus	125.9261492	31.2931846
LdNA_25079	aedeagus	1213.290558	299.6952025
LdNA_25080	aedeagus	491.4829328	121.8744003
LdNA_25090	aedeagus	23.06783897	6.042372278
LdNA_25091	aedeagus	170.1493311	42.07751347
LdNA_25092	aedeagus	206.3445884	51.63034177
LdNA_25180	aedeagus	36.74654765	9.490001198
LdNA_25327	aedeagus	10.83751025	4.793788878
LdNA_25424	aedeagus	38.49888548	9.851562839
LdNA_27221	aedeagus	13.18296905	9.07184095
LdNA_27713	aedeagus	82.38957673	21.34549282
LdNA_27726	aedeagus	256.0375027	63.20008967
LdNA_27763	aedeagus	160.3571355	40.41777553
LdNA_27767	aedeagus	44.11537522	10.90642019
LdNA_27768	aedeagus	890.3060802	221.764627
LdNA_27860	aedeagus	17.73279371	4.648163886
LdNA_28250	aedeagus	6.601694169	3.43339283
LdNA_28428	aedeagus	26.35308208	6.592107385
LdNA_28431	aedeagus	380.2012793	93.81467762
LdNA_28443	aedeagus	14.92809478	4.153882815
LdNA_28801	aedeagus	26929.30701	6637.657311
LdNA_28802	aedeagus	15913.81108	3920.73121
LdNA_28803	aedeagus	2287.939094	563.7998682
LdNA_28973	aedeagus	4.585830513	4.582424007
LdNA_29244	aedeagus	82.1217731	15.72355859
LdNA_29313	aedeagus	5.559395781	3.193202337
LdNA_29711	aedeagus	125.4691817	31.79878614
LdNA_29737	aedeagus	11.68272311	2.905612368
LdNA_29775	aedeagus	1.482479703	1.253248021
LdNA_29853	aedeagus	308.2488486	78.53034421
LdNA_29987	aedeagus	1996.750131	501.7333575
LdNA_30636	aedeagus	14.81942248	3.723823158
LdNA_30718	aedeagus	518.6326415	127.8562946
LdNA_30723	aedeagus	267.288407	65.90506098
LdNA_30789	aedeagus	37.00052095	9.591268108
LdNA_30896	aedeagus	3.794613211	3.411446331
LdNA_31036	aedeagus	23.90015185	6.394852216
LdNA_31042	aedeagus	42.31999736	11.48009767
LdNA_31107	aedeagus	61.09192034	15.39557769
LdNA_31577	aedeagus	25.15421848	6.255441451
LdNA_31740	aedeagus	10.35896487	2.745774862
LdNA_31776	aedeagus	21.1940025	5.501440245
LdNA_31813	aedeagus	10.37562403	2.596716927
LdNA_31946	aedeagus	16.837934	4.735473486
LdNA_32141	aedeagus	14.00986968	3.962832981
LdNA_33859	aedeagus	13.83991486	5.412135608
LdNA_34030	aedeagus	23.87848143	6.385758745
LdNA_34185	aedeagus	15.34336583	3.388199964
LdNA_2200	fat body	31.70220208	6.805822399
LdNA_2700	fat body	38.78809603	9.916048174
LdNA_3111	fat body	127.0945727	32.52580337
LdNA_3159	fat body	73.55222502	18.45048256
LdNA_3163	fat body	245.6815558	62.33132027
LdNA_3641	fat body	10.24075267	2.720880962
LdNA_5269	fat body	34.88678045	8.743655453
LdNA_6695	fat body	24.08283363	6.222344828
LdNA_7372	fat body	189.4014515	48.4727866
LdNA_7507	fat body	36.5254571	9.871101042
LdNA_7578	fat body	25.48287704	6.757373465
LdNA_7653	fat body	19.38911241	5.014530406
LdNA_7657	fat body	12.6720102	3.284500135
LdNA_7933	fat body	895.4513382	222.0925781
LdNA_8314	fat body	50.75800381	13.02364425
LdNA_8526	fat body	22.76986856	5.861278403
LdNA_9539	fat body	65.1941959	16.81931357
LdNA_9623	fat body	20.22382692	5.331300372
LdNA_9639	fat body	28.53344931	7.52465597
LdNA_9735	fat body	103.2038649	26.26181893
LdNA_10077	fat body	72.15167925	18.77838106
LdNA_10477	fat body	30.79625057	8.065360723
LdNA_11480	fat body	263.8138998	66.88757496
LdNA_11714	fat body	17.47214625	4.546523335
LdNA_13411	fat body	60.22943292	15.71311377
LdNA_13691	fat body	12.78396046	3.358919555
LdNA_14384	fat body	50.3396529	12.94606116
LdNA_14833	fat body	12.21249946	3.121605271
LdNA_15483	fat body	11.49712038	3.037867754
LdNA_17660	fat body	144.2976819	36.34498166
LdNA_18126	fat body	45.56706603	11.87790062
LdNA_18337	fat body	12.68585507	2.17679976
LdNA_19363	fat body	19.33905909	5.066112772
LdNA_19730	fat body	33.37969418	8.60179389
LdNA_21119	fat body	11.06793189	3.142534866
LdNA_21255	fat body	39.60312606	10.31867614
LdNA_21295	fat body	9.46026205	5.586688583
LdNA_21542	fat body	63.84710595	16.39120772
LdNA_21548	fat body	29.42198961	7.042819438
LdNA_21550	fat body	14.24492827	3.841287149
LdNA_22005	fat body	14.30955205	4.009919577
LdNA_22745	fat body	24.78102822	6.63732124
LdNA_22971	fat body	13.1163046	3.471290067
LdNA_23128	fat body	63.00124763	16.34685616
LdNA_23129	fat body	19.25089905	5.196623164
LdNA_24213	fat body	48.64813036	12.87928535
LdNA_25223	fat body	14.57514699	3.776813697
LdNA_29322	fat body	14.57034883	3.785896012
LdNA_29333	fat body	110.2884421	27.62968922
LdNA_29394	fat body	19.32820076	5.169810346
LdNA_29800	fat body	20.17534682	5.367275918
LdNA_29893	fat body	74.18933641	19.12866464
LdNA_31480	fat body	11.9329296	3.059313977
LdNA_31481	fat body	34.49932165	8.637068413
LdNA_31530	fat body	10.05947015	2.531816604
LdNA_31531	fat body	57.74093493	15.00489447
LdNA_33685	fat body	11.76341398	2.840972485
LdNA_33904	fat body	4.114712552	3.570680995
LdNA_34179	fat body	17.94585095	4.264307561
LdNA_34287	fat body	52.09216544	13.33179647
LdNA_34298	fat body	43.55057138	11.14820201
LdNA_609	genital ducts	23.89608904	6.779506035
LdNA_611	genital ducts	20.93841314	5.531329597
LdNA_612	genital ducts	22.49071462	5.733041956
LdNA_743	genital ducts	70.1051182	16.67419084
LdNA_942	genital ducts	14.94259191	1.628110181
LdNA_1115	genital ducts	262.0946119	67.39645239
LdNA_2083	genital ducts	10.75368964	2.655145625
LdNA_2383	genital ducts	38.43386715	9.990827775
LdNA_2399	genital ducts	138.93411	35.55840082
LdNA_2570	genital ducts	15.46479971	0.423900531
LdNA_2711	genital ducts	131.9747278	34.12076317
LdNA_2950	genital ducts	54.04782561	13.69724594
LdNA_3139	genital ducts	33.2434741	8.73683137
LdNA_3476	genital ducts	1287.017677	325.3975349
LdNA_3630	genital ducts	29.29924256	7.315477218
LdNA_4698	genital ducts	92.22657568	9.296566994
LdNA_4784	genital ducts	189.6470117	48.84085725
LdNA_5180	genital ducts	109.7606702	28.07558439
LdNA_5252	genital ducts	10.87838041	2.831943802
LdNA_5660	genital ducts	11.45025789	2.39224769
LdNA_5800	genital ducts	150.2053657	37.8784777
LdNA_6072	genital ducts	98.66654522	25.4794883
LdNA_6656	genital ducts	59.55576178	15.04901368
LdNA_6747	genital ducts	12.7545272	2.321640162
LdNA_6809	genital ducts	16.01539338	9.341493591
LdNA_6845	genital ducts	32.3437896	8.709237045
LdNA_6949	genital ducts	341.5671613	88.10620586
LdNA_6977	genital ducts	44.34884938	35.84311312
LdNA_7504	genital ducts	21.11392686	5.574186203
LdNA_7583	genital ducts	20.86854289	5.530216078
LdNA_7699	genital ducts	68.73487539	17.52316634
LdNA_7841	genital ducts	91.30843352	23.04526345
LdNA_7937	genital ducts	19.195336	4.729005133
LdNA_8915	genital ducts	147.5850688	26.2787674
LdNA_9455	genital ducts	48.04618015	13.06452107
LdNA_9490	genital ducts	35.48941563	9.169214047
LdNA_9976	genital ducts	36.46768892	9.485635509
LdNA_10105	genital ducts	10.46166826	2.613430541
LdNA_10603	genital ducts	13.82679461	3.385707303
LdNA_10685	genital ducts	24.34339794	11.47437135
LdNA_10695	genital ducts	5.02443714	4.56296315
LdNA_10780	genital ducts	14.94681661	4.100974884
LdNA_10813	genital ducts	145.6781828	37.09549357
LdNA_10891	genital ducts	1153.583245	264.9718866
LdNA_11012	genital ducts	54.58046065	9.257541335
LdNA_11175	genital ducts	9.579300715	6.182551038
LdNA_11267	genital ducts	20.82624799	5.616414245
LdNA_11272	genital ducts	16.90826229	4.677083746
LdNA_11278	genital ducts	18.45009889	5.201962723
LdNA_11279	genital ducts	20.95520308	5.941444479
LdNA_11355	genital ducts	77.66344736	20.42801949
LdNA_11512	genital ducts	21.29557188	5.76504982
LdNA_11523	genital ducts	36.55208958	9.791121321
LdNA_11536	genital ducts	13.24107327	2.773887906
LdNA_11715	genital ducts	6.628594927	5.586496527
LdNA_11910	genital ducts	513.4765207	130.0589981
LdNA_12116	genital ducts	443.3161306	28.40996144
LdNA_13054	genital ducts	32.81254017	8.672835281
LdNA_13064	genital ducts	29.6133689	7.824150109
LdNA_13069	genital ducts	30.26285373	7.935880826
LdNA_13072	genital ducts	14.27054262	3.772141935
LdNA_13076	genital ducts	27.38207081	6.967126054
LdNA_13570	genital ducts	401.314157	101.5393926
LdNA_13670	genital ducts	219.8723498	54.77257171
LdNA_13748	genital ducts	31.92542233	7.721023921
LdNA_13749	genital ducts	10.67692892	2.589416445
LdNA_13954	genital ducts	19.92520157	2.292571424
LdNA_13971	genital ducts	6.284521454	2.845323911
LdNA_13974	genital ducts	60.14514545	15.25314698
LdNA_13983	genital ducts	37.87128916	20.79515132
LdNA_14091	genital ducts	11.08180074	2.867325484
LdNA_14470	genital ducts	24.55707271	21.41568351
LdNA_14600	genital ducts	22.14302215	6.074053297
LdNA_14823	genital ducts	6.869857812	4.712978277
LdNA_14824	genital ducts	25.2671391	11.68279719
LdNA_15491	genital ducts	40.7738986	10.83301886
LdNA_15538	genital ducts	7.551974115	1.788423359
LdNA_15589	genital ducts	12.06393729	3.074572934
LdNA_15772	genital ducts	27.22843099	6.919802692
LdNA_15790	genital ducts	78.70722932	19.5824046
LdNA_15975	genital ducts	68.92247567	17.51019208
LdNA_15986	genital ducts	9.848172601	6.183653387
LdNA_16582	genital ducts	80.69117134	21.03371434
LdNA_17547	genital ducts	5.754814738	2.909069386
LdNA_17729	genital ducts	13.10576246	3.247409729
LdNA_18208	genital ducts	14.4512451	3.422653756
LdNA_18254	genital ducts	35.34036636	9.504346874
LdNA_18414	genital ducts	17.36554739	3.817905668
LdNA_18456	genital ducts	88.05003044	21.90903162
LdNA_18567	genital ducts	113.5906605	28.82325074
LdNA_18641	genital ducts	38.43694412	2.111875505
LdNA_19224	genital ducts	35.56194258	8.853849705
LdNA_19225	genital ducts	14.03685842	3.458151268
LdNA_19227	genital ducts	29.12533929	7.834895032
LdNA_19233	genital ducts	7.954524194	4.510757022
LdNA_19263	genital ducts	17.16937499	4.551628675
LdNA_19803	genital ducts	10.76897141	2.691605062
LdNA_19804	genital ducts	19.15566659	4.817843361
LdNA_20163	genital ducts	15.41465636	3.639446471
LdNA_20725	genital ducts	833.9089783	206.9756079
LdNA_20951	genital ducts	23.00957316	6.245244583
LdNA_20954	genital ducts	13.72748004	3.768894937
LdNA_20956	genital ducts	23.71269288	6.325038952
LdNA_20959	genital ducts	17.34134247	4.588953231
LdNA_20960	genital ducts	27.12627611	7.077848821
LdNA_21251	genital ducts	76.16411512	19.53297496
LdNA_21864	genital ducts	255.9849153	60.45221671
LdNA_22536	genital ducts	15.54892561	1.09742152
LdNA_22619	genital ducts	12.06788651	3.456012739
LdNA_22939	genital ducts	19.19677937	5.017241536
LdNA_23137	genital ducts	4.591288036	4.22097564
LdNA_23270	genital ducts	4.491721458	2.866108879
LdNA_23465	genital ducts	3.666547814	3.548226441
LdNA_23628	genital ducts	27.2925047	6.315206017
LdNA_23655	genital ducts	207.5617513	52.67038334
LdNA_23836	genital ducts	254.3375959	64.27697174
LdNA_24062	genital ducts	27.79676784	6.514087251
LdNA_24436	genital ducts	154.9479174	39.05417927
LdNA_24896	genital ducts	50.30717686	13.41572835
LdNA_25012	genital ducts	46.7782081	43.03725327
LdNA_25227	genital ducts	273.5067932	70.03553866
LdNA_25297	genital ducts	29.06497318	7.5607472
LdNA_25298	genital ducts	43.18482464	11.35856339
LdNA_25327	genital ducts	22.98608703	4.793788878
LdNA_27211	genital ducts	13.77340537	3.786478985
LdNA_27221	genital ducts	35.90028529	9.07184095
LdNA_27667	genital ducts	60.09875779	15.13645892
LdNA_28248	genital ducts	12.43548192	3.417024174
LdNA_28250	genital ducts	15.64294237	3.43339283
LdNA_28443	genital ducts	5.390035791	4.153882815
LdNA_28542	genital ducts	11.84470421	3.149848886
LdNA_28691	genital ducts	16.49013289	4.345865209
LdNA_28973	genital ducts	17.57571663	4.582424007
LdNA_29244	genital ducts	44.05552458	15.72355859
LdNA_29313	genital ducts	13.37756388	3.193202337
LdNA_29610	genital ducts	12.80177826	3.37200337
LdNA_29775	genital ducts	8.631931731	1.253248021
LdNA_29801	genital ducts	11.97525638	9.985272429
LdNA_30359	genital ducts	3.005728871	2.434750822
LdNA_30896	genital ducts	12.89175972	3.411446331
LdNA_31577	genital ducts	8.343348648	6.255441451
LdNA_31865	genital ducts	19.62893028	4.877650149
LdNA_31995	genital ducts	5347.878315	1320.870072
LdNA_33859	genital ducts	26.73874373	5.412135608
LdNA_558	hemolymph	29.56571558	7.609273926
LdNA_563	hemolymph	34.11428721	8.68144534
LdNA_597	hemolymph	10.75286938	3.082675246
LdNA_697	hemolymph	604.7823729	152.5255709
LdNA_847	hemolymph	3.878356914	3.592666399
LdNA_986	hemolymph	20.30380265	5.16298439
LdNA_990	hemolymph	27.49683229	7.344796964
LdNA_2111	hemolymph	53.48820578	14.39564035
LdNA_2695	hemolymph	97.81718684	24.77435081
LdNA_2739	hemolymph	276.7706179	68.61379734
LdNA_2838	hemolymph	104.7076216	27.388487
LdNA_3001	hemolymph	13.52009409	3.330840073
LdNA_3002	hemolymph	13.17186967	3.252904408
LdNA_3003	hemolymph	164.4180934	40.87061724
LdNA_3005	hemolymph	10.89979891	2.753341598
LdNA_3006	hemolymph	10.36624232	2.642315788
LdNA_3009	hemolymph	69.51462889	17.36400886
LdNA_3138	hemolymph	416.3933804	104.2586706
LdNA_3452	hemolymph	258.7570665	65.97818271
LdNA_3634	hemolymph	36.10904402	31.79710276
LdNA_3636	hemolymph	45.23672411	18.92921776
LdNA_5295	hemolymph	10.69265697	2.824783566
LdNA_5301	hemolymph	11.78813511	3.07111193
LdNA_5610	hemolymph	11.16413739	2.973895102
LdNA_7091	hemolymph	87.45137855	21.97395857
LdNA_7170	hemolymph	10.06978375	2.622366023
LdNA_7385	hemolymph	145.9887549	36.88365211
LdNA_7538	hemolymph	1054.677528	261.311128
LdNA_7542	hemolymph	241.9629667	61.87863881
LdNA_8169	hemolymph	35.10342296	8.733648291
LdNA_8949	hemolymph	67.76503372	16.89432524
LdNA_9036	hemolymph	23.47706601	5.850829054
LdNA_9207	hemolymph	1117.361804	275.5183109
LdNA_9331	hemolymph	158.8002302	40.78242212
LdNA_9525	hemolymph	835.6195362	206.9213916
LdNA_9534	hemolymph	43.62269261	11.65058797
LdNA_9559	hemolymph	23.20178426	5.834463464
LdNA_9816	hemolymph	56.7227803	14.42104606
LdNA_10160	hemolymph	49.42583322	12.8124222
LdNA_10402	hemolymph	18.21038765	5.175080725
LdNA_10423	hemolymph	147.5146426	37.16044788
LdNA_10734	hemolymph	22.93891726	5.749233328
LdNA_10738	hemolymph	68.59764711	17.30675067
LdNA_11090	hemolymph	532.1420463	132.3372992
LdNA_11158	hemolymph	15.35881329	4.343420035
LdNA_11293	hemolymph	40.82391093	10.48194462
LdNA_11984	hemolymph	234.0790234	59.30708585
LdNA_12228	hemolymph	166.4701909	42.7758027
LdNA_12718	hemolymph	10.45956919	2.601383157
LdNA_13063	hemolymph	47.72225841	10.54835609
LdNA_13623	hemolymph	11.47102977	3.301965421
LdNA_13929	hemolymph	831.13598	206.2237766
LdNA_13978	hemolymph	20.87735979	5.492420454
LdNA_13980	hemolymph	12.03906979	3.256358009
LdNA_14056	hemolymph	995.0165504	246.7530081
LdNA_14141	hemolymph	85.91991106	21.78769171
LdNA_14264	hemolymph	20.73043163	5.284477728
LdNA_14429	hemolymph	95.61489525	76.37032868
LdNA_15404	hemolymph	148.2641373	37.24763495
LdNA_15405	hemolymph	104.5585191	26.11965324
LdNA_15421	hemolymph	45.84557163	11.51631895
LdNA_15696	hemolymph	34.09884342	8.44900432
LdNA_15702	hemolymph	415.0522736	103.1274849
LdNA_15871	hemolymph	29.34873278	7.427658025
LdNA_15877	hemolymph	11.58756087	2.884267568
LdNA_15986	hemolymph	25.29805136	6.183653387
LdNA_16130	hemolymph	41.09513805	10.99349819
LdNA_16168	hemolymph	2882.657269	713.6363509
LdNA_16169	hemolymph	11.45175626	2.821279821
LdNA_16170	hemolymph	6704.361982	1656.925021
LdNA_16176	hemolymph	10.53126185	1.59948908
LdNA_16206	hemolymph	562.7415501	139.8358534
LdNA_16368	hemolymph	30.03440802	7.939599257
LdNA_17740	hemolymph	47.82623601	11.94389341
LdNA_18056	hemolymph	14.72800646	3.730994969
LdNA_19084	hemolymph	29.41143534	7.410380881
LdNA_19400	hemolymph	31.47993811	8.734005754
LdNA_19660	hemolymph	146.0681398	36.52875128
LdNA_19771	hemolymph	1667.221837	413.0117854
LdNA_19893	hemolymph	88.32725634	23.16453478
LdNA_19930	hemolymph	267.5944437	66.2609071
LdNA_19933	hemolymph	416.3834833	103.1217385
LdNA_19944	hemolymph	63.02991278	20.90479616
LdNA_19951	hemolymph	117.6445642	30.13749711
LdNA_20066	hemolymph	36.1975726	0.637989805
